date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:25:26	5808/5808	---M--	200	added ('OK')	image/jpeg	etag:%2216b0-59d65b4c-12097e48;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/gallery/80x80-8.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/gallery/80x80-8.jpg	(from https://jthemes.net/themes/f-html/vetrov/listing-detail-3.html)
09:25:26	9423/9423	---M--	200	added ('OK')	image/jpeg	etag:%2224cf-59d65b4c-12097e49;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/gallery/80x80-9.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/gallery/80x80-9.jpg	(from https://jthemes.net/themes/f-html/vetrov/listing-detail-3.html)
09:25:26	26617/26617	---M-Z	200	added ('OK')	text/html	etag:%2267f9-59d65e04-58a66f5;gz%22	https://jthemes.net/themes/f-html/vetrov/account-information.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/account-information.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:27	29110/29110	---M-Z	200	added ('OK')	text/html	etag:%2271b6-59d65e06-58a6753;gz%22	https://jthemes.net/themes/f-html/vetrov/my-account.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/my-account.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:27	25596/25596	---M-Z	200	added ('OK')	text/html	etag:%2263fc-59d65e04-58a66fa;gz%22	https://jthemes.net/themes/f-html/vetrov/cng-pw.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/cng-pw.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:27	30114/30114	---M-Z	200	added ('OK')	text/html	etag:%2275a2-59d65e04-58a66f6;gz%22	https://jthemes.net/themes/f-html/vetrov/address-book.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/address-book.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:27	27457/27457	---M-Z	200	added ('OK')	text/html	etag:%226b41-59d65e06-58a6756;gz%22	https://jthemes.net/themes/f-html/vetrov/order-history.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/order-history.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:28	26581/26581	---M-Z	200	added ('OK')	text/html	etag:%2267d5-59d65e06-58a6760;gz%22	https://jthemes.net/themes/f-html/vetrov/review-rating.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/review-rating.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:28	27181/27181	---M-Z	200	added ('OK')	text/html	etag:%226a2d-59d65e06-58a675f;gz%22	https://jthemes.net/themes/f-html/vetrov/return.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/return.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:28	25712/25712	---M-Z	200	added ('OK')	text/html	etag:%226470-59d65e06-58a6755;gz%22	https://jthemes.net/themes/f-html/vetrov/newsletter.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/newsletter.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:28	26616/26616	---M-Z	200	added ('OK')	text/html	etag:%2267f8-59d65e06-58a6754;gz%22	https://jthemes.net/themes/f-html/vetrov/myaccount-leftsidebar.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/myaccount-leftsidebar.html	(from https://jthemes.net/themes/f-html/vetrov/pages-link.html)
09:25:28	5687/5687	---M--	200	added ('OK')	image/png	etag:%221637-59d65ba2-128b9207;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/icons/sign.png	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/icons/sign.png	(from https://jthemes.net/themes/f-html/vetrov/about-us.html)
09:25:29	6370/6370	---M--	200	added ('OK')	image/png	etag:%2218e2-59d65bbe-128b6ea3;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/icons/error.png	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/icons/error.png	(from https://jthemes.net/themes/f-html/vetrov/404.html)
09:25:30	102784/102784	---M--	200	added ('OK')	image/jpeg	etag:%2219180-59d65b5a-12097afe;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/gallery/770x310-1.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/gallery/770x310-1.jpg	(from https://jthemes.net/themes/f-html/vetrov/blog.html)
09:25:30	201908/201908	---M--	200	added ('OK')	image/jpeg	etag:%22314b4-59d65b56-12097aff;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/gallery/770x450-1.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/gallery/770x450-1.jpg	(from https://jthemes.net/themes/f-html/vetrov/blog.html)
09:25:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-59d65abe-886a65d;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont3e6e.eot	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/font-awesome.min.css)
09:25:31	37928/37928	---M--	200	added ('OK')	image/jpeg	etag:%229428-59d65b5c-12097af9;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/gallery/370x470-3.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/gallery/370x470-3.jpg	(from https://jthemes.net/themes/f-html/vetrov/)
09:25:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-59d65abe-886a65d;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont.eot?	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfontd41d.eot	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/font-awesome.min.css)
09:25:31	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-59d65ab8-886a661;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont3e6e.woff2	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/font-awesome.min.css)
09:25:31	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-59d65ab8-886a660;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont3e6e.woff	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/font-awesome.min.css)
09:25:31	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-59d65aba-886a65f;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont3e6e.ttf	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/font-awesome.min.css)
09:25:32	447050/447050	---M-Z	200	added ('OK')	image/svg+xml	etag:%226d24a-59d65abe-886a65e;gz%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/fontawesome-webfont3e6e.svg	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/font-awesome.min.css)
09:25:32	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-59d65ab6-886a662;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.eot	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.eot	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/bootstrap.min.css)
09:25:32	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-59d65ab6-886a662;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.eot?	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regulard41d.eot	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/bootstrap.min.css)
09:25:32	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-59d65ab2-886a666;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.woff2	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.woff2	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/bootstrap.min.css)
09:25:33	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225b80-59d65ab2-886a665;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.woff	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.woff	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/bootstrap.min.css)
09:25:33	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b15c-59d65ab4-886a664;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.ttf	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.ttf	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/bootstrap.min.css)
09:25:33	109025/109025	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a9e1-59d65ab4-886a663;gz%22	https://jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.svg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/fonts/glyphicons-halflings-regular.svg	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/bootstrap.min.css)
09:25:33	122030/122030	---M--	200	added ('OK')	image/jpeg	etag:%221dcae-59d65bca-13894e19;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/slider/900x700-3.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/slider/900x700-3.jpg	(from https://jthemes.net/themes/f-html/vetrov/index-2.html)
09:25:34	1249/1249	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2013%20Apr%202025%2002:25:57%20GMT	https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/owl.video.play.png	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/css/plugin/owl.video.play.fd.delayed	(from https://jthemes.net/themes/f-html/vetrov/assets/css/plugin/owl.carousel.min.css)
09:25:34	132885/132885	---M--	200	added ('OK')	image/jpeg	etag:%2220715-59d65bf6-138944b9;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/slider/1920x1080-3.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/slider/1920x1080-3.jpg	(from https://jthemes.net/themes/f-html/vetrov/index-slider-3.html)
09:25:34	45266/45266	---M-Z	200	added ('OK')	text/html	etag:%22b0d2-59d65e06-58a6757;gz%22	https://jthemes.net/themes/f-html/vetrov/page-holidays.html	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/page-holidays.html	(from https://jthemes.net/themes/f-html/vetrov/)
09:25:35	60826/60826	---M--	200	added ('OK')	image/jpeg	etag:%22ed9a-59d65b82-12097ad9;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/gallery/285x300-3.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/gallery/285x300-3.jpg	(from https://jthemes.net/themes/f-html/vetrov/listing-detail-1.html)
09:25:35	338086/338086	---M--	200	added ('OK')	image/jpeg	etag:%22528a6-59d65b58-12097e40;;;%22	https://jthemes.net/themes/f-html/vetrov/assets/images/gallery/770x450-2.jpg	C:/Users/liu%20leu/Desktop/du%20lich%20ne/jthemes.net/themes/f-html/vetrov/assets/images/gallery/770x450-2.jpg	(from https://jthemes.net/themes/f-html/vetrov/blog.html)
